No Transaksi,Tanggal,Kode Pel.,Nama Pelanggan,Kode Item,Nama Item,Jumlah,Satuan,Harga,Potongan %,Total Item,Subtotal,Pajak,Total Akhir,Tahun,Bulan,Periode
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,SKLT-362,Sikat Lantai Tangkai Sydney SK-362 Gragon,2,BUAH,47500.0,0.0,95000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,SKTF-9601,Sikat Toilet Felina 9601 Homee,4,BUAH,28000.0,0.0,112000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,SPON,SPON CUCI PIRING,12,PCS,5000.0,0.0,60000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,SSCP,Sabut Stainless Cuci Piring,10,PCS,14500.0,0.0,145000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,SSRB,Sapu Sawang Rakbol Bulat Gragon,2,BUAH,79500.0,0.0,159000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,TG,TUSUK GIGI,2,PAK,23000.0,0.0,46000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,TISUGT,Tissue Gulung Toilet,150,BUAH,17027.0,0.0,2554050.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,TISUHT,Tissue Hand Towel,20,PAK,12500.0,0.0,250000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,TISUR250,Tissue Refil 250 Sheet,150,BUAH,14500.0,0.0,2175000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,TPTSI25,Tempat Sampah Injak 25 Liter,10,UNIT,80500.0,0.0,805000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,TPTSR50,Tempat Sampah Roda 50 Liter,1,BUAH,364000.0,0.0,364000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,TROLI,TROLI KEBERSIHAN,1,UNIT,534000.0,0.0,534000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,WCD,WEAPER KACA DRAGON,5,PCS,30000.0,0.0,150000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,YMD4K-M96,TV Stick 4K HD Smart Android 13 Ram 2GB Rom 16GB,1,UNIT,439000.0,0.0,439000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0064/JL/1025,2025-10-18,PL-0026,PUSKESMAS PAMIJAHAN,EPSN-L121,PRINTER EPSON L121,3,UNIT,2495000.0,0.0,7485000.0,7485000.0,823350.0,8308350.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,ASTAB100,Aspilet Tab 100 mg,1000,TAB,980.0,0.0,980000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,ABCTH16,Abbocath 16,100,PCS,6600.0,0.0,660000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,ACETYLM,Acetylcysteine - Mulia,1000,TAB,620.0,0.0,620000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,ATRV20,Atorvastatin 20 mg Dexa,1000,TAB,980.0,0.0,980000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,BESMG,Besanmag Tab,1000,TAB,1300.0,0.0,1300000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,BISPRO2.5,Bisoprolol Tab 2.5mg Bernofarm,500,TAB,750.0,0.0,375000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,BRAXD,Braxidine Tab,500,TAB,2000.0,0.0,1000000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,CANDS8,Candesartan 8mg Tab,1000,TAB,650.0,0.0,650000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,CLPG75,Clopidogrel 75mg Tab - Berno,1000,TAB,1300.0,0.0,1300000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,DEXKTP,Dexketoprofen Tab,100,TAB,2500.0,0.0,250000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,ETORC60,Etoricoxib 60mg Nulab,300,TAB,4800.0,0.0,1440000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,GBPD300,Gabapentin 300 mg - Dexa,500,TAB,900.0,0.0,450000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,ISDN5,Isosorbit Dinitrate (ISDN) 5mg Tab,500,TAB,430.0,0.0,215000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,LEVXC500,Levofloxacin 500mg Tab - Berno,1000,TAB,900.0,0.0,900000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,NACL5,NaCL 0.9% 500ml,200,BTL,11200.0,0.0,2240000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,SPRNL100,Spironolactone 100mg,500,TAB,1400.0,0.0,700000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,SPRNL25,Spironolactone 25mg,1000,TAB,450.0,0.0,450000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,SUCRAL100DEXA,Sucralfate 100ml Dexa,50,BTL,26500.0,0.0,1325000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,TRLC10-INJ,Trilac 10 Injeksi,5,BOX,220000.0,0.0,1100000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,URO400,Urotractine Tab,360,TAB,6700.0,0.0,2412000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,VALS,80 VALSARTAN 80MG,300,TAB,5800.0,0.0,1740000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0173/JL/1025,2025-10-20,PL-0100,Rumah Sakit Umum Daerah,ZLV4,Ziloven 4mg Tab,500,TAB,780.0,0.0,390000.0,21477000.0,2362470.0,23839470.0,2025,10,2025-10
0151/JL/0925,2025-10-28,PL-0066,PUSKESMAS CIJAYANTI,367856,"TUBE EDTA PLH 13X75, 3.0",6,BOX,133000.0,0.0,798000.0,7865700.0,865227.0,8730927.0,2025,10,2025-10
0151/JL/0925,2025-10-28,PL-0066,PUSKESMAS CIJAYANTI,4330-0023,"Pipet Tips,eppendorf type,VOL.10μl,PP material,Natural color",1,POLYBAG,31700.0,0.0,31700.0,7865700.0,865227.0,8730927.0,2025,10,2025-10
0151/JL/0925,2025-10-28,PL-0066,PUSKESMAS CIJAYANTI,CG24,Cover Glass 24x44,2,BOX,1528000.0,0.0,3056000.0,7865700.0,865227.0,8730927.0,2025,10,2025-10
0151/JL/0925,2025-10-28,PL-0066,PUSKESMAS CIJAYANTI,POT-KS,Pot Tutup Kuning Sterile,2000,PCS,1990.0,0.0,3980000.0,7865700.0,865227.0,8730927.0,2025,10,2025-10
0175/JL/1025,2025-10-30,PL-0001,RUMAH SAKIT YARSI,OTO-L,OTORO LATEX FREE POWDER ''L'',50,BOX,75000.0,15.0,3187500.0,22312500.0,2454375.0,24766875.0,2025,10,2025-10
0175/JL/1025,2025-10-30,PL-0001,RUMAH SAKIT YARSI,OTO-M,OTORO LATEX FREE POWDER ''M'',150,BOX,75000.0,15.0,9562500.0,22312500.0,2454375.0,24766875.0,2025,10,2025-10
0175/JL/1025,2025-10-30,PL-0001,RUMAH SAKIT YARSI,OTR-S,OTORO LATEX FREE POWDER ''S'',150,BOX,75000.0,15.0,9562500.0,22312500.0,2454375.0,24766875.0,2025,10,2025-10
0160/JL/0925,2025-11-01,PL-0102,RSUD dr. Hasri Ainun,FRZ-M,"Feroze Latex Free Powder ""M""",300,BOX,77280.0,0.0,23184000.0,48846500.0,5373115.0,54219615.0,2025,11,2025-11
0160/JL/0925,2025-11-01,PL-0102,RSUD dr. Hasri Ainun,MND-CH,Masker Nebulizer Dewasa Chrona (L),500,PCS,24925.0,0.0,12462500.0,48846500.0,5373115.0,54219615.0,2025,11,2025-11
0160/JL/0925,2025-11-01,PL-0102,RSUD dr. Hasri Ainun,MSKE3-CH,Masker Earloop 3 Ply Chrona,400,BOX,33000.0,0.0,13200000.0,48846500.0,5373115.0,54219615.0,2025,11,2025-11
0177/JL/1125,2025-11-03,PL-0001,RUMAH SAKIT YARSI,KLP-10X10,Kassa Lipat Polos 10cm x 10cm,50,PAK,350000.0,37.0,11025000.0,12481000.0,1372910.0,13853910.0,2025,11,2025-11
0177/JL/1125,2025-11-03,PL-0001,RUMAH SAKIT YARSI,"KLP-7,5X7,5","Kassa Lipat Polos 7,5cm x 7,5cm",10,PAK,280000.0,48.0,1456000.0,12481000.0,1372910.0,13853910.0,2025,11,2025-11
0178/JL/1125,2025-11-03,PL-0001,RUMAH SAKIT YARSI,367856,"TUBE EDTA PLH 13X75, 3.0",17,BOX,276100.0,0.0,4693700.0,11339900.0,1247389.0,12587289.0,2025,11,2025-11
0178/JL/1125,2025-11-03,PL-0001,RUMAH SAKIT YARSI,367957,"TUBE SST II PLH 13X75, 3.5",19,BOX,349800.0,0.0,6646200.0,11339900.0,1247389.0,12587289.0,2025,11,2025-11
0179/JL/1125,2025-11-04,PL-0001,RUMAH SAKIT YARSI,NM-USGG5L,NAM MEDICAL ULTRASOUND GEL 5,2,DRIGEN,160000.0,0.0,320000.0,320000.0,35200.0,355200.0,2025,11,2025-11
0180/JL/1125,2025-11-05,PL-0096,PT. SERAPHIM LIFE,ASWAG60,Ashwagandha+ 60 Kapsul,10,BTL,200000.0,0.0,2000000.0,2000000.0,220000.0,2220000.0,2025,11,2025-11
0181/JL/1125,2025-11-10,PL-0106,RUMAH SAKIT BHAKTI,CETI,Tab-E Cetirizine Tab Errita,120,BOX,6325.0,0.0,759000.0,759000.0,83490.0,842490.0,2025,11,2025-11
0182/JL/1125,2025-11-11,PL-0001,RUMAH SAKIT YARSI,OTO-M,OTORO LATEX FREE POWDER ''M'',150,BOX,75000.0,15.0,9562500.0,19125000.0,2103750.0,21228750.0,2025,11,2025-11
0182/JL/1125,2025-11-11,PL-0001,RUMAH SAKIT YARSI,OTR-S,OTORO LATEX FREE POWDER ''S'',150,BOX,75000.0,15.0,9562500.0,19125000.0,2103750.0,21228750.0,2025,11,2025-11
0167/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,ACYLC,Acyclovir Cream - Berno,125,TUBE,8000.0,0.0,1000000.0,15757500.0,1733325.0,17490825.0,2025,11,2025-11
0167/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,ATRAX250-INJ,Asam Tranexamat 250mg/ml Inj - Berno Berno,38,AMPUL,7500.0,0.0,285000.0,15757500.0,1733325.0,17490825.0,2025,11,2025-11
0167/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,ATRAX500-TAB,Asam Tranexamat 500mg Tab - Berno Berno,1300,TAB,1800.0,0.0,2340000.0,15757500.0,1733325.0,17490825.0,2025,11,2025-11
0167/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,BOK,BIAYA ONGKOS KIRIM,1,SET,2000000.0,0.0,2000000.0,15757500.0,1733325.0,17490825.0,2025,11,2025-11
0167/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,DOPM-INJ,DOPAMIN INJEKSI,20,AMPUL,16000.0,0.0,320000.0,15757500.0,1733325.0,17490825.0,2025,11,2025-11
0167/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,DOTM50,- Inj DOBUTAMINE 50MG INJ,20,AMPUL,26000.0,0.0,520000.0,15757500.0,1733325.0,17490825.0,2025,11,2025-11
0167/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,KETLAC10,- Inj Ketorolac 10mg/1ml Inj,425,AMPUL,6500.0,0.0,2762500.0,15757500.0,1733325.0,17490825.0,2025,11,2025-11
0167/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,NORPN-INJ,Norephineprine Injeksi,13,AMPUL,35000.0,0.0,455000.0,15757500.0,1733325.0,17490825.0,2025,11,2025-11
0167/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,RANITHJ,Ranitidin HJ Box @ 200s,1300,TAB,600.0,0.0,780000.0,15757500.0,1733325.0,17490825.0,2025,11,2025-11
0167/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,TRIAMCT,Trifamycetin Oint,353,TUBE,15000.0,0.0,5295000.0,15757500.0,1733325.0,17490825.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,1218,Miconazole Nitrate Krim 2%,350,TUBE,9300.0,0.0,3255000.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,AMIPHL200,Aminophylline 200 mg Tab,2000,TAB,850.0,0.0,1700000.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,AMIPHL24-INJ,AMINOPHYLINE 24 MG/ML INJEKSI,15,AMPUL,15900.0,0.0,238500.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,AMPCL,- Inj Ampicillin Inj,20,AMPUL,28300.0,0.0,566000.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,BOK,BIAYA ONGKOS KIRIM,1,SET,2500000.0,0.0,2500000.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,BISPRO2.5,Bisoprolol Tab 2.5mg Bernofarm,600,TAB,700.0,0.0,420000.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,CEFIX100,Cefixime Trihydrate 100mg Tss Bernofarm,1500,TAB,2400.0,0.0,3600000.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,DNIFE1028T005,Nifedipine 10 mg Tab,1400,TAB,700.0,0.0,980000.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,DEXG5,Dexigen 5mg,400,TUBE,27800.0,0.0,11120000.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,DPM250,Dopamet 250mg,400,TAB,6200.0,0.0,2480000.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,ERIC10,Ericaf 10mg Tab,600,TAB,10400.0,0.0,6240000.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,FUROS-INJ,Furosemid Injeksi,10,AMPUL,9400.0,0.0,94000.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,FUROS-TAB,Furosemid Tab,1000,TAB,950.0,0.0,950000.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,GTMC-SKKF,Gentamicin Cream SK - KF,1200,TUBE,8000.0,0.0,9600000.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,LISNOP10,LISINOPRIL 10MG DEXA,1000,TAB,840.0,0.0,840000.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,LISNOP5,LISINOPRIL 5MG DEXA,750,TAB,700.0,0.0,525000.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,MTCLP5,Metoclopramide 5mg,2000,TAB,650.0,0.0,1300000.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,PTU100,Propylthiouracil 100mg (Dexa),2000,TAB,1100.0,0.0,2200000.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,PROPN10,Propanolol 10mg Tab ( dexa ),1000,TAB,700.0,0.0,700000.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,SCRFS,Sucralfate Syr 100ml,350,BTL,27000.0,0.0,9450000.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0168/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,SLBTM2,Salbutamol 2mg Tab (Berno),5000,TAB,750.0,0.0,3750000.0,62508500.0,6875935.0,69384435.0,2025,11,2025-11
0170/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,ACYLC,Acyclovir Cream - Berno,125,TUBE,8000.0,0.0,1000000.0,65983500.0,7258185.0,73241685.0,2025,11,2025-11
0170/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,AMBTAB,Ambroxol Tab Bernofarm,10000,TAB,800.0,0.0,8000000.0,65983500.0,7258185.0,73241685.0,2025,11,2025-11
0170/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,ATRAX250-INJ,Asam Tranexamat 250mg/ml Inj - Berno Berno,30,AMPUL,7700.0,0.0,231000.0,65983500.0,7258185.0,73241685.0,2025,11,2025-11
0170/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,ATRAX500-TAB,Asam Tranexamat 500mg Tab - Berno Berno,1250,TAB,1800.0,0.0,2250000.0,65983500.0,7258185.0,73241685.0,2025,11,2025-11
0170/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,BOK,BIAYA ONGKOS KIRIM,1,SET,1500000.0,0.0,1500000.0,65983500.0,7258185.0,73241685.0,2025,11,2025-11
0170/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,DEXAMETHMUL,Dexametasone 0.5 '200tab,9000,TAB,500.0,0.0,4500000.0,65983500.0,7258185.0,73241685.0,2025,11,2025-11
0170/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,DOPM-INJ,DOPAMIN INJEKSI,20,AMPUL,16000.0,0.0,320000.0,65983500.0,7258185.0,73241685.0,2025,11,2025-11
0170/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,DOTM50,- Inj DOBUTAMINE 50MG INJ,20,AMPUL,26000.0,0.0,520000.0,65983500.0,7258185.0,73241685.0,2025,11,2025-11
0170/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,GUAI100,Guaifenesin 100mg NOVA,25000,TAB,550.0,0.0,13750000.0,65983500.0,7258185.0,73241685.0,2025,11,2025-11
0170/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,KETLAC10,- Inj Ketorolac 10mg/1ml Inj,375,AMPUL,6500.0,0.0,2437500.0,65983500.0,7258185.0,73241685.0,2025,11,2025-11
0170/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,METHYL4,Methylprednisolon 4mg,500,TAB,500.0,0.0,250000.0,65983500.0,7258185.0,73241685.0,2025,11,2025-11
0170/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,METMZ,Inj Metamizol Sodium Monohydrate Inj 1000mg/2ml @100 amp Bernofarm,300,AMPUL,6000.0,0.0,1800000.0,65983500.0,7258185.0,73241685.0,2025,11,2025-11
0170/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,NORPN-INJ,Norephineprine Injeksi,13,AMPUL,35000.0,0.0,455000.0,65983500.0,7258185.0,73241685.0,2025,11,2025-11
0170/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,OBHIKA,OBH IKA 100ml,500,BTL,25000.0,0.0,12500000.0,65983500.0,7258185.0,73241685.0,2025,11,2025-11
0170/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,ONDAN4,- Inj Ondansetron 4mg Injeksi,600,AMPUL,4500.0,0.0,2700000.0,65983500.0,7258185.0,73241685.0,2025,11,2025-11
0170/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,PMLS125,Pamol Supp 125mg,315,SUPP,39000.0,0.0,12285000.0,65983500.0,7258185.0,73241685.0,2025,11,2025-11
0170/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,RANITHJ,Ranitidin HJ Box @ 200s,1300,TAB,600.0,0.0,780000.0,65983500.0,7258185.0,73241685.0,2025,11,2025-11
0170/JL/1025,2025-11-13,PL-0103,DINKES KAB ROTE NDAO Kompleks Perkantoran Bumi Tii Langga Permsi Baa,TRIAMCT,Trifamycetin Oint,47,TUBE,15000.0,0.0,705000.0,65983500.0,7258185.0,73241685.0,2025,11,2025-11
0183/JL/1125,2025-11-18,PL-0001,RUMAH SAKIT YARSI,KLP-5X5,Kassa Lipat Polos 5cm x 5cm (400 pcs),30,PAK,480000.0,0.0,14400000.0,18768000.0,2064480.0,20832480.0,2025,11,2025-11
0183/JL/1125,2025-11-18,PL-0001,RUMAH SAKIT YARSI,"KLP-7,5X7,5","Kassa Lipat Polos 7,5cm x 7,5cm",30,PAK,280000.0,48.0,4368000.0,18768000.0,2064480.0,20832480.0,2025,11,2025-11
0174/JL/1025,2025-11-20,PL-0104,Dinas Pemberdayaan Kab Lekunik Lobalain Kab. Rote Ndao Nusa Tenggara,10,CC SPUIT 10 CC,1,BOX,175000.0,0.0,175000.0,169604500.0,18656495.0,188260995.0,2025,11,2025-11
0174/JL/1025,2025-11-20,PL-0104,Dinas Pemberdayaan Kab Lekunik Lobalain Kab. Rote Ndao Nusa Tenggara,11803,Biosystem Glucose 1x50ml,1,BOX,825000.0,0.0,825000.0,169604500.0,18656495.0,188260995.0,2025,11,2025-11
0174/JL/1025,2025-11-20,PL-0104,Dinas Pemberdayaan Kab Lekunik Lobalain Kab. Rote Ndao Nusa Tenggara,268,Cefadroxil Monohydrate 500mg Kapsul Bernofarm,100,TAB,1700.0,0.0,170000.0,169604500.0,18656495.0,188260995.0,2025,11,2025-11
0174/JL/1025,2025-11-20,PL-0104,Dinas Pemberdayaan Kab Lekunik Lobalain Kab. Rote Ndao Nusa Tenggara,3,CC SPUIT 3 CC,3,BOX,175000.0,0.0,525000.0,169604500.0,18656495.0,188260995.0,2025,11,2025-11
